PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare
798,1,3,1,0.12591212881674602,0,0,-0.4735861242916626,False,True,False,False,True,False
799,0,3,0,0.04906228549545483,0,0,-0.5028639729296732,False,False,False,True,False,False
800,0,3,1,0.04906228549545483,1,1,-0.1621689579829361,False,True,False,False,True,False
801,0,2,0,0.35646165878061953,0,0,-0.3866707201133388,False,True,False,True,False,False
802,1,2,1,0.12591212881674602,1,1,-0.11988611489111134,False,True,False,False,True,False
805,1,3,0,-0.1814872444684187,0,0,-0.5079822104125026,False,True,False,True,False,False
806,0,3,0,0.12591212881674602,0,0,-0.4918744606632361,False,True,False,True,False,False
807,0,1,0,0.7407108753870755,0,0,-0.6484216535389205,False,True,False,True,False,False
808,0,3,1,-0.8731358343600393,0,0,-0.4918744606632361,False,True,True,False,False,False
809,0,2,0,0.7407108753870755,0,0,-0.3866707201133388,False,True,False,True,False,False
810,1,1,1,0.27961181545932834,1,0,0.4207302360686478,False,True,False,False,True,False
811,0,3,0,-0.2583370877897099,0,0,-0.4896093083547455,False,True,False,True,False,False
812,0,3,0,0.7407108753870755,0,0,-0.1621689579829361,False,True,False,True,False,False
813,0,2,0,0.4333115021019107,0,0,-0.43700743807979686,False,True,False,True,False,False
814,0,3,1,-1.7953339542155335,4,2,-0.01870931177853076,False,True,True,False,False,False
815,0,3,0,0.08748720715610042,0,0,-0.4863374216869257,False,True,False,True,False,False
816,0,1,0,-0.10463740114712752,0,0,-0.6484216535389205,False,True,False,True,False,False
817,0,3,1,-0.48888661775358344,0,0,-0.4888542575852486,False,True,True,False,False,False
818,0,2,0,0.12591212881674602,1,1,0.09664633805084172,False,False,False,True,False,False
819,0,3,0,1.0481102486722402,0,0,-0.5185529211854588,False,True,False,True,False,False
820,0,3,0,-1.4879345809303688,3,2,-0.08666388103324908,False,True,False,False,False,False
822,1,3,0,-0.1814872444684187,0,0,-0.47400492578514347,False,True,False,True,False,False
823,0,1,0,0.6638610320657843,0,0,-0.6484216535389205,False,True,False,False,False,True
824,1,3,1,-0.1814872444684187,0,1,-0.397241430886295,False,True,False,False,True,False
826,0,3,0,-0.10463740114712752,0,0,-0.5084855775921673,True,False,False,True,False,False
827,0,3,0,-0.10463740114712752,0,0,0.48910360681684706,False,True,False,True,False,False
829,1,3,0,-0.10463740114712752,0,0,-0.49237782784290063,True,False,False,True,False,False
831,1,3,1,-1.1036853643239128,1,0,-0.3573908580066095,False,False,False,False,True,False
833,0,3,0,-0.10463740114712752,0,0,-0.5028639729296732,False,False,False,True,False,False
834,0,3,0,-0.48888661775358344,0,0,-0.4902797934380587,False,True,False,True,False,False
835,0,3,0,-0.8731358343600393,0,0,-0.48130374989027985,False,True,False,True,False,False
837,0,3,0,-0.6425863043961658,0,0,-0.47400492578514347,False,True,False,True,False,False
838,0,3,0,-0.10463740114712752,0,0,-0.4863374216869257,False,True,False,True,False,False
839,1,3,0,0.20276197213803718,0,0,0.48910360681684706,False,True,False,True,False,False
840,1,1,0,-0.10463740114712752,0,0,-0.05042144409739929,False,False,False,True,False,False
841,0,3,0,-0.719436147717457,0,0,-0.4888542575852486,False,True,False,True,False,False
842,0,2,0,-1.0268355210026217,0,0,-0.43700743807979686,False,True,False,True,False,False
843,1,1,1,0.04906228549545483,0,0,-0.024246350754841113,False,False,True,False,False,False
844,0,3,0,0.3948865804412651,0,0,-0.5188046047752911,False,False,False,True,False,False
845,0,3,0,-0.9499856776813305,0,0,-0.47400492578514347,False,True,False,True,False,False
846,0,3,0,0.9712604053509489,0,0,-0.49640476528021726,False,True,False,True,False,False
848,0,3,0,0.4333115021019107,0,0,-0.4894421904510968,False,False,False,True,False,False
849,0,2,0,-0.10463740114712752,0,1,0.016023023618325298,False,True,False,False,False,True
851,0,3,0,-1.949033640858116,4,2,-0.01870931177853076,False,True,False,False,False,False
853,0,3,1,-1.56478442425166,1,1,-0.3414522396297103,False,False,True,False,False,False
854,1,1,1,-1.0268355210026217,0,1,0.14488502161245778,False,True,True,False,False,False
855,0,2,1,1.1249600919935314,1,0,-0.12491978668775715,False,True,False,False,True,False
856,1,3,1,-0.8731358343600393,0,1,-0.4601623283443675,False,True,False,False,True,False
858,1,1,0,1.6629089952425695,0,0,-0.11384570873513637,False,True,False,True,False,False
859,1,3,1,-0.41203677443229225,0,3,-0.26066180729354516,False,False,False,False,True,False
860,0,3,0,-0.10463740114712752,0,0,-0.5028639729296732,False,False,False,True,False,False
861,0,3,0,0.8944105620296577,2,0,-0.36435544630444866,False,True,False,True,False,False
862,0,2,0,-0.6425863043961658,1,0,-0.41687275089321363,False,True,False,True,False,False
863,1,1,1,1.432359465278696,0,0,-0.1263453225405672,False,True,False,False,True,False
865,0,2,0,-0.41203677443229225,0,0,-0.3866707201133388,False,True,False,True,False,False
866,1,2,1,0.9712604053509489,0,0,-0.3866707201133388,False,True,False,False,True,False
867,1,2,1,-0.1814872444684187,1,0,-0.3693891181010945,False,False,True,False,False,False
868,0,1,0,0.12591212881674602,0,0,0.3682954836973478,False,True,False,True,False,False
869,0,3,0,-0.10463740114712752,0,0,-0.45714212526638004,False,True,False,True,False,False
870,1,3,0,-1.949033640858116,1,1,-0.4242561406845337,False,True,False,False,False,False
871,0,3,0,-0.2583370877897099,0,0,-0.4894421904510968,False,True,False,True,False,False
872,1,1,1,1.3555096219574048,1,1,0.40974072380221066,False,True,False,False,True,False
873,0,1,0,0.27961181545932834,0,0,-0.5477482176060045,False,True,False,True,False,False
874,0,3,0,1.3555096219574048,0,0,-0.46720946885967163,False,True,False,True,False,False
875,1,2,1,-0.10463740114712752,1,0,-0.16518916106092355,False,False,False,False,True,False
876,1,3,1,-1.1036853643239128,0,0,-0.5029485386158568,False,False,True,False,False,False
877,0,3,0,-0.719436147717457,0,0,-0.45017955043725955,False,True,False,True,False,False
878,0,3,0,-0.7962859910387481,0,0,-0.4894421904510968,False,True,False,True,False,False
879,0,3,0,-0.10463740114712752,0,0,-0.4894421904510968,False,True,False,True,False,False
881,1,2,1,-0.33518693111100106,0,1,-0.12491978668775715,False,True,False,False,True,False
882,0,3,0,0.27961181545932834,0,0,-0.4894421904510968,False,True,False,True,False,False
883,0,3,1,-0.5657364610748746,0,0,-0.4366711888037809,False,True,True,False,False,False
884,0,2,0,-0.10463740114712752,0,0,-0.43700743807979686,False,True,False,True,False,False
885,0,3,0,-0.33518693111100106,0,0,-0.5064721088735089,False,True,False,True,False,False
886,0,3,1,0.7407108753870755,0,5,-0.06199888922968463,True,False,False,False,True,False
887,0,2,0,-0.1814872444684187,0,0,-0.3866707201133388,False,True,False,False,False,True
888,1,1,1,-0.7962859910387481,0,0,-0.04438103794142432,False,True,True,False,False,False
889,0,3,1,-0.10463740114712752,1,2,-0.17626323901354432,False,True,True,False,False,False
890,1,1,0,-0.2583370877897099,0,0,-0.04438103794142432,False,False,False,True,False,False
891,0,3,0,0.20276197213803718,0,0,-0.49237782784290063,True,False,False,True,False,False
